3616,选择程序段执行:不支持当前刀具半径补偿状态!,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3617,逻辑轴*定位到程序启动位置顺序参数设置错误,警告,程序段选择功能相关参数设置错误,设置正确的逻辑轴MoveSProgPosSeq参数
3618,选择程序段执行:参数MoveSProgSpeed值异常!,警告,程序段选择功能相关参数设置错误,设置正确的逻辑轴MoveSProgSpeed参数，0-5000
3619,选择程序段执行:不支持恢复刀具半径补偿状态!,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3620,选择程序段执行:(*)轴位置超软限位，不能恢复!,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3631,选择程序段执行:不能处理 lpNurbsList缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3632,选择程序段执行:不能处理lpDSplinePList缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3633,选择程序段执行:不能处理m_lpCSplineObj缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3634,选择程序段执行:不能处理m_lpDSplineObj缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3635,选择程序段执行:不能处理 m_ListWinULD缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3636,选择程序段执行:不能处理m_CTECPPathList缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3637,选择程序段执行:不能处理 m_ListFPNT缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3638,选择程序段执行:不能处理m_UML缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3639,选择程序段执行:不能处理 m_compile缓存,警告,使用程序段选择功能时，所选程序含有不能处理的指令,程序不支持使用选择程序段执行功能
3801,NC程序存在错误，错误段号为:‘___’，错误描述为：NC程序格式错误,警告,程序段格式错误,根据问题原因修改NC程序
3802,NC程序存在错误，错误段号为:‘___’，错误描述为：无效的GOTO指令,警告,GOTO指令指定的程序段不存在,根据问题原因修改NC程序
3803,NC程序存在错误，错误段号为:‘___’，错误描述为：在NRBS指令中包含了普通NC指令,警告,NURBS指令之间不能包含普通运动程序段,根据问题原因修改NC程序
3804,NC程序存在错误，错误段号为:‘___’，错误描述为：子程序调用错误,警告,子程序不存在,根据问题原因修改NC程序
3805,NC程序存在错误，错误段号为:‘___’，错误描述为：子程序结束错误,警告,在非子程序中使用了RET指令,根据问题原因修改NC程序
3806,NC程序存在错误，错误段号为:‘___’，错误描述为：NRBS开始指令错误,警告,NRBS开始指令错误,根据问题原因修改NC程序
3808,NC程序存在错误，错误段号为:‘___’，错误描述为：NRBS结束指令错误,警告,NRBS结束指令错误,根据问题原因修改NC程序
3809,NC程序存在错误，错误段号为:‘ ___’，错误描述为：G0格式错误,警告,G0程序段中包含了非法操作数,根据问题原因修改NC程序
3810,NC程序存在错误，错误段号为:‘___’，错误描述为：插补类型错误（直线）,警告,插补指令和操作数不匹配,根据问题原因修改NC程序
3811,NC程序存在错误，错误段号为:‘___’，错误描述为：插补类型错误（圆弧）,警告,插补类型错误（圆弧）,根据问题原因修改NC程序
3812,NC程序存在错误，错误段号为:‘___’，错误描述为：插补类型错误（样条）,警告,插补类型错误（样条）,根据问题原因修改NC程序
3813,NC程序存在错误，错误段号为:‘___’，错误描述为：插补类型错误（样条2）,警告,插补类型错误（样条2）,根据问题原因修改NC程序
3814,NC程序存在错误，错误段号为:‘___’，错误描述为：程序镜像轴不合法,警告,程序镜像轴不合法,根据问题原因修改NC程序
3815,NC程序存在错误，错误段号为:‘___’，错误描述为：程序旋转轴不合法,警告,程序旋转轴不合法,根据问题原因修改NC程序
3816,NC程序存在错误，错误段号为:‘___’，错误描述为：程序缩放轴不合法,警告,程序缩放轴不合法,根据问题原因修改NC程序
3817,NC程序存在错误，错误段号为:‘___’，错误描述为：#变量索引无效,警告,#变量索引无效，超过了上下界,根据问题原因修改NC程序
3818,NC程序存在错误，错误段号为:‘___’，错误描述为：ASIN参数值不合法,警告,ASIN参数值不合法，参数值应为[-,根据问题原因修改NC程序
3819,NC程序存在错误，错误段号为:‘__’，错误描述为：ACOS参数值不合法,警告,ACOS参数值不合法，参数值应为[-,根据问题原因修改NC程序
3820,NC程序存在错误，错误段号为:‘___’，错误描述为：SQRT参数值不合法,警告,SQRT参数值不合法，参数值应大于等于0,根据问题原因修改NC程序
3821,NC程序存在错误，错误段号为:‘___’，错误描述为：MSADD超过最大添加个数,警告,MSADD超过最大添加个数为16,根据问题原因修改NC程序
3822,NC程序存在错误，错误段号为:‘___’，错误描述为：DIADD超过最大添加个数,警告,DIADD超过最大添加个数为16,根据问题原因修改NC程序
3823,NC程序存在错误，错误段号为:‘___’，错误描述为：DOADD超过最大添加个数,警告,DOADD超过最大添加个数为16,根据问题原因修改NC程序
3824,NC程序存在错误，错误段号为:‘___’，错误描述为：文件无法写入,警告,文件不存在或正在被其他程序打开,根据问题原因修改NC程序
3825,NC程序存在错误，错误段号为:‘___’，错误描述为：无效的GOTO指令,警告,GOTO指令指定的程序段不存在,根据问题原因修改NC程序
3826,NC程序存在错误，错误段号为:‘___’，错误描述为：IF语句结束错误,警告,检查IF与ENDIF是否是成对出现的,根据问题原因修改NC程序
3827,NC程序存在错误，错误段号为:‘___’，错误描述为：WHILE语句结束错误,警告,检查WHILE与ENDWHILE是否是成对出,根据问题原因修改NC程序
3828,NC程序存在错误，错误段号为:‘___’，错误描述为：WHILE语句开始错误,警告,检查WHILE与ENDWHILE是否是成对出,根据问题原因修改NC程序
3829,NC程序存在错误，错误段号为:‘___’，错误描述为：BREAK语句无效,警告,检查BREAK是否定义在WHILE语句之中,根据问题原因修改NC程序
3830,NC程序存在错误，错误段号为:‘___’，错误描述为：#变量索引无效,警告,#变量索引无效，超过了上下界,根据问题原因修改NC程序
3831,NC程序存在错误，错误段号为:‘___’，错误描述为：未初始化的MSBEG指令,警告,MSADD必须定义在MSBEG指令中,根据问题原因修改NC程序
3832,NC程序存在错误，错误段号为:‘___’，错误描述为：未初始化的DIBEG指令,警告,DIADD必须定义在DIBEG指令中,根据问题原因修改NC程序
3833,NC程序存在错误，错误段号为:‘___’，错误描述为：未初始化的DOBEG指令,警告,DOADD必须定义在DOBEG指令中,根据问题原因修改NC程序
3834,NC程序存在错误，错误段号为:‘___’，错误描述为：MSBEG指令重定义,警告,MSBEG指令重定义,根据问题原因修改NC程序
3835,NC程序存在错误，错误段号为:‘___’，错误描述为：DIBEG指令重定义,警告,DIBEG指令重定义,根据问题原因修改NC程序
3836,NC程序存在错误，错误段号为:‘___’，错误描述为：DOBEG指令重定义,警告,DOBEG指令重定义,根据问题原因修改NC程序
3837,NC程序存在错误，错误段号为:‘___’，错误描述为：除0错误,警告,计算表达式除数为0,根据问题原因修改NC程序
3838,NC程序存在错误，错误段号为:‘___’，错误描述为：00-999号变量是只读变量,警告,00-999号变量是只读变量,根据问题原因修改NC程序
3839,NC程序存在错误，错误段号为:‘___’，错误描述为：G指令定义错误,警告,GDEF后面的数字必须为800-999,根据问题原因修改NC程序
3840,NC程序存在错误，错误段号为:‘___’，错误描述为：EXE程序不存在,警告,EXE程序不存在,根据问题原因修改NC程序
3841,NC程序存在错误，错误段号为:‘___’，错误描述为：变量读写失败,警告,指定的文件打开失败,根据问题原因修改NC程序
3842,NC程序存在错误，错误段号为:‘___’，错误描述为：D指令值应大于0,警告,D指令值应大于0,根据问题原因修改NC程序
3843,NC程序存在错误，错误段号为:‘___’，错误描述为：循环指令参数索引号错误,警告,循环指令参数索引号范围是800-852,根据问题原因修改NC程序
3844,NC程序存在错误，错误段号为:‘___’，错误描述为：插补类型错误（RTCP圆弧）,警告,插补类型错误（RTCP圆弧）,根据问题原因修改NC程序
3845,NC程序存在错误，错误段号为:‘___’，错误描述为：字符串长度过长（最大9）,警告,字符串长度过长（最大9）,根据问题原因修改NC程序
4028,车铣复合轴%铣模式下开环,警告,,设置车铣复合的逻辑轴参数CorreSpindle为对应复合主轴编号，重新启动系统；
4033,主轴准停方向参数设置值超限,警告,,"Spindle[m]->SpKnipitDir->[n]设置值范围是[0,360]"
4042,主轴锁紧误差参数设置值超限,警告,,"Spindle[m]->SpLockErr设置值范围为[90,90]"
4052,主轴准停未成功完成，停止在%,警告,,主轴准停报错，该消息前后有更加详细的出错原因消息；
4053,获取的伺服状态值为%,警告,系统获取到伺服报警状态输出伺服的报警状态信息。,检查伺服驱动器状态。
6048,主轴名称非法,警告,,检查组态主轴的名称，修改其为：S[n]
6055,"主轴名称冲突，请检查，NC认为S,S0,S1指的是同一个主轴",警告,,检查组态主轴属性名称
6069,逻辑轴id超过允许的最大值,警告,,检查组态逻辑轴id设置并修改到1至16的范围之内。
6070,逻辑轴:% 指令速度为:%(mm/min)(rpm)超过其最大速度,警告,,1.调整通道加减速参数配置；
6117,机器人轴:% 坐标接近软限位，坐标值为：%,急停,,手动模式操作该机器人轴，使其位置远离软限位位置；
6118,逻辑轴名字重复,警告,,检查组态逻辑轴名设置并修改。
6124,坐标系数据设置错误,警告,,坐标系偏置值设置错误。
6152,机器人轴:% 指令速度为:%(rpm)超过其最大速度,急停,,减小编程指令F值
6185,机器人轴:% 获取绝对值编码器坐标值为：%,提示,打印消息用,不需要处理。
6186,机器人轴:% 获取绝对坐标超软限位，坐标值为：%,警告,,手动模式操作该机器人轴，使其位置远离软限位位置；
7116,主轴%:上使能获取状态超时,警告,,GNC无法指令该逻辑轴伺服上使能，请检查伺服驱动器
7117,主轴%:下使能获取状态超时,警告,,GNC无法指令该逻辑轴伺服下使能，请检查伺服驱动器
8010,物理轴%:位置环超差,急停,判断位置环是否超差，实质就是判断指令和反馈之差，也就是看电机能否跟上指令的响应。导致位置环超差的原因很多，参数方面包括最大跟随误差参数设置不合理，加速度和加速度建立时间设置不合理，速度环、位置环增益设置问题，电流是否放开；机械方面包括是否别劲；电气方面包括编码器反馈是否正常，动力线是否异常。总之报该报警的话，整个从指令到反馈环节都有可能出错，需要结合其他信息来定位问题所在。,检查编码器反馈是否正常，移动该轴时观察负载率确认机械方面是否别劲，排查参数设置是否合理。
8026,物理轴%:距离编码参数错误,急停,距离编码参数错误,重新设置。
8027,物理轴%:最大随动误差参数设置错误,提示,参数设置错误,重新设置。
8028,物理轴%:参数编码器线数未设置,提示,参数设置错误,重新设置。
8039,物理轴%:导程为0,提示,参数设置错误,重新设置。
8040,物理轴%:两路编码器反馈超差，超差值为：%,提示,两路编码器差值指的是电机编码器和光栅尺编码器之差，电机在移动过程中，由于丝杠的导程、热膨胀，以及反向间隙等影响，会有一定波动，但范围不会太大，若出现超差，一般是某一路编码器反馈有问题，或者机械连接部分有松动。,检查两路编码器反馈是否正常，检查机械连接是否松动。
8041,物理轴%:两路编码器反馈超过2倍设定值，超差值为：%,急停,两路编码器差值指的是电机编码器和光栅尺编码器之差，电机在移动过程中，由于丝杠的导程、热膨胀，以及反向间隙等影响，会有一定波动，但范围不会太大，若出现超差，一般是某一路编码器反馈有问题，或者机械连接部分有松动。,检查两路编码器反馈是否正常，检查机械连接是否松动。
10001,设置轴:%原点坐标为:%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10002,复位完成,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10003,收到主轴操作M代码,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10006,保存参数,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10011,手轮倍率切换至,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10012,获取插补输出数据超时,提示,系统计算超时，系统正常运行不应出现该消息。,请联系相关技术人员。
10035,主轴准停-获取主轴Z脉冲锁存值失败，启动主轴旋转,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10036,主轴准停-首次准停初始化,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10037,DeltaZ=,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10038,返参完成,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10040,初始化绝对值坐标完成,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10042,当前手轮编号号切换至,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10043,手轮控制轴号切换至,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10054,输出逻辑轴:%在机床坐标位置:%的第:%物理轴补偿值为:%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10060,测试1-%，2-%，3-%，4-%，5-%， 6-%，7-%，8-%，9-%，10-%,提示,内部出错信息,拍照保存，同时须使用nc程序和cnccfg文件夹查找原因
10104,启动手轮任务失败,提示,系统处于非手动模式。,系统处于非手动模式。
10109,读取主轴Z脉冲锁存值为,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10110,主轴增量进给值为,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10120,启动手轮,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10121,关闭手轮,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10123,输出逻辑轴:%在机床坐标位置:%的反向间隙:%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10128,收到逻辑轴%的增量指令长度为%速度为%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10137,"矢量退刀已经激活，刀具矢量为X:%,Y:%,Z:%",提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10138,主轴%:指令速度不为0的时候收到下使能指令,提示,,检查PLC程序给主轴下使能的相关处理逻辑。
10143,逻辑轴%开始正向运动，当前机床指令坐标%，反馈坐标%，补偿积分输出%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10144,逻辑轴%开始负向运动，当前机床指令坐标%，反馈坐标%，补偿积分输出%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10145,逻辑轴%停止运动，当前机床指令坐标%，反馈坐标%，补偿积分输出%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10153,逻辑轴:% 放开电机负载率,提示,双驱时，提示用,不需要处理。
10156,已有3DInc任务正在执行，当前请求被驳回,提示,重复指定3DINC任务。,系统正常运行不应出现该消息。请联系相关技术人员。
10161,测头上升沿触发,提示,系统内部处理提示性消息,不需要处理。
10162,PLC设置的五轴刀长变化量过大被忽略,提示,,请检查PLC程序。
10163,测头下降沿触发,提示,系统内部处理提示性消息,不需要处理。
10168,系统速度规划取到的指针为空,提示,内部出错信息,须使用nc程序和cnccfg文件夹查找原因
10170,车螺纹-进入匀速段主轴角度为%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10171,车螺纹-程序指定的起始角度为%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10172,车螺纹-开始进入加工的角度为%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
10173,机器人-笛卡尔坐标-X %，Y %，Z %，A %，B %，C %,提示,机器人算法报错时系统输出的附加消息，用于方便分析问题原因。,不需要处理。
10174,机器人-轴坐标-A(1) %，A(2) %，A(3) %，A(4) %，A(5) %，A(6) %,提示,机器人算法报错时系统输出的附加消息，用于方便分析问题原因。,不需要处理。
10175,车螺纹-角度校验失败，重新开始等待起始角度，当前角度为%,提示,系统输出的调试消息，为方便调试和分析问题原因。,不需要处理。
10178,机器人-当前G00倍率为%,提示,机器人算法报错时系统输出的附加消息，用于方便分析问题原因。,不需要处理。
10179,机器人-当前G01倍率为%,提示,机器人算法报错时系统输出的附加消息，用于方便分析问题原因。,不需要处理。
10180,接收到逻辑轴%定位到机床坐标系% 指令，当前机床坐标系坐标为%,提示,参数ShowDegMsg=1时输出的内部消息，为方便系统调试；,不需要处理。
11002,逻辑轴%:龙门轴超差!,提示,龙门双驱位置同步超差。,检查机械部分是否别劲，检查双驱反馈是否正常。
11003,逻辑轴%:龙门从动轴返参初始化时未取得Z脉冲锁存值，请移动该轴超过螺距距离之后重新返参初始化!,提示,龙门从动轴返参初始化时未取得Z脉冲锁存值，请移动该轴超过螺距距离之后重新返参初始化!,请移动该轴超过螺距距离之后重新返参初始化!
11005,逻辑轴%:龙门轴校正总量为%,提示,,不需要处理。
11006,逻辑轴%:获取使能状态超时,提示,获取使能状态超时,检查伺服状态，检查PLC
11007,逻辑轴%:获取开闭环状态超时,提示,获取开闭环状态超时,检查位置环状态
11008,逻辑轴%:同步超时,提示,轴停止时，需要同步，同步超时，意味着该轴一直没挺下来。,检查参数，检查PLC。
11009,逻辑轴%:再次查找Z脉冲失败，请增大反向寻找Z脉冲距离再试。,提示,未找到Z脉冲,请增大反向寻找Z脉冲距离再试。
11011,逻辑轴%:从轴为非距离编码,提示,,不需要处理。
11013,逻辑轴%:无附加运动或者不是增量编码器，则不需附加运动。,提示,,不需要处理。
11014,逻辑轴%:参数设置成返参后不纠正龙门轴。,提示,,不需要处理。
11015,逻辑轴%:龙门轴校正实际总量为%,提示,,不需要处理。
11020,逻辑轴%:距离编码3次返参失败,提示,距离编码3次返参失败,检查编码器反馈。
11021,逻辑轴%:没有原点开关，叫我如何返参？,提示,返参参数设置错误。,根据返参手册上的参数，重新设置参数。
11022,逻辑轴%:未绑定物理轴,提示,组态错误。,重新绑定。
12016,物理轴%:清除随动误差,提示,,不需要处理。
12049,物理轴%:测头第一次锁存值:% 编码器反馈:% 实时锁存值:%,提示,,不需要处理。
12050,物理轴%:获取绝对位置，同时清除随动误差,提示,,不需要处理。
13068,手动任务执行错误，错误代码为:%,警告,,系统运行致命错误，请联系相关技术人员。
13158,系统内存耗尽，请必须重启系统,警告,,系统运行致命错误，请联系相关技术人员。
13182,手动定长任务执行错误,警告,,系统运行致命错误，请联系相关技术人员。
13184,机器人算法返回错误，错误代码,警告,,系统运行致命错误，请联系相关技术人员。
15038,物理轴%:距离编码Z脉冲锁存值异常,警告,距离编码Z脉冲锁存值异常,检查编码器反馈。
16013,逻辑轴%:指令输出接口返回错误,警告,,1.逻辑轴位置环超差，调整逻辑轴位置环参数配置；2.逻辑轴未上使能，通过PLC给对应逻辑轴上使能；
16014,主轴%:指令输出接口返回错误,警告,,1.主轴位置环超差，调整主轴位置环参数配置；2.主轴未上使能，通过PLC给对应主轴上使能；
16044,插补run输出数据异常,急停,,系统运行致命错误，请联系相关技术人员。
16046,加减速计算出错，请修改加减速参数到正确值,急停,算法出错,须使用nc程序和cnccfg文件夹查找原因
16047,断点返回录制发生错误,警告,,暂停自动程序后，手动操作动作次数超过系统允许的最大值。
13451,系统超前读速度规划出错,警告,速度规划计算出错,须使用nc程序和cnccfg文件夹查找原因
16114,插补计算出错,急停,插补计算出错,须使用nc程序和cnccfg文件夹查找原因
16125,注册非实时任务失败,警告,,系统运行致命错误，请联系相关技术人员。
16126,矢量编程或大圆弧插补计算出错,警告,矢量的模长为0时报警,系统运行致命错误，请联系相关技术人员。
16127,样条插补计算出错,警告,切向矢量的模长为0时报警,系统运行致命错误，请联系相关技术人员。
16130,通道ID超范围,警告,,检查组态通道ID设置并修改值1至8的范围之内。
16131,倍率变速模块工作异常,急停,,系统运行致命错误，请联系相关技术人员。
16151,机床类型修改为机器人，请重启,警告,,按下急停按钮后，重启CNC.
16183,机器人轴:% 指令计算异常，指令增量为:%,急停,,系统运行致命错误，请联系相关技术人员。
16184,获取FPGA版本信息失败,急停,主板通讯问题。,检查设备异常(咨询设备提供商)
16185,主站FPGA版本过低，请更新到0X201 以上,急停,,主站FPGA版本过低，请更新到 0X201 以上
18001,物理轴%:同步超时,急停,轴停止时，需要同步，同步超时，意味着该轴一直没挺下来。,检查参数，检查PLC。
18022,物理轴%:位置环开环但闭环那一路接收到指令,急停,位置环开环但闭环那一路接收到指令,检查PLC。
18023,物理轴%:位置环闭环但开环那一路接收到指令,急停,位置环闭环但开环那一路接收到指令,检查PLC。
18024,物理轴%:未上使能接收到指令,急停,未上使能接收到指令,检查PLC。
20100,软件异常-控制中断溢出,急停,DSP程序在运行过程中出现异常触发,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模
20101,软件异常-看门狗溢出,急停,DSP程序在运行过程中出现异常触发,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模
20102,软件异常-不可屏蔽异常中断,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20103,软件异常-非法操作异常中断,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20104,软件异常-堆栈溢出异常中断,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；
20105,软件异常-未知异常中断,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20106,软件异常-控制中断周期超时,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20107,软件异常-软件内部异常,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20108,软件异常-控制中断周期异常,急停,DSP程序在运行过程中出现异常触发；,由干扰引起，排除干扰后，重新上电；DSP程序错误，更新DSP程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20201,存储器异常-内存自检异常,急停,DSP程序自检过程中出错；,由干扰引起，排除干扰后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20202,存储器异常-FPGA版本错误,急停,检测到FPGA的版本不符合要求；,FPGA版本错误，更新FPGA程序后，重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模
20210,存储器异常-EEP参数三次读取失败,急停,存储器损坏或是EEP受到干扰触发；,排除干扰后（改善接地等），重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20211,存储器异常-EEP参数三次写入失败,急停,存储器损坏或是EEP受到干扰触发；,排除干扰后（改善接地等），重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20212,存储器异常-EEP参数数据溢出,急停,存储器损坏或是EEP受到干扰触发；,排除干扰后（改善接地等），重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20213,存储器异常-EEPROM访问超时,急停,存储器损坏或是EEP受到干扰触发；,排除干扰后（改善接地等），重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20214,存储器异常-EEPROM损坏/不存在,急停,EEPROM损坏；,更换EEPROM芯片；
20215,存储器异常-参数文件未下载,急停,参数文件未下载；,下载合适的参数文件；
20216,存储器异常-EEPROM写保护信号异常,急停,存储器损坏或是EEP受到干扰触发；,排除干扰后（改善接地等），重新上电；伺服驱动模块的硬件损坏，更换伺服驱动模块；
20220,存储器异常-外部使能输入点未配置,急停,启动外部使能功能后，输入点未配置；,输入点正确配置后，重新上电；
20221,存储器异常-外部速度选择输入点未配置,急停,启动外部速度给定功能后，外部速度选择输入点未配置；,输入点正确配置后，重新上电；
20222,存储器异常-绕组切换IO配置错误,急停,启用绕组切换功能后，IO点配置错误；,更正IO点配置后，重新上电；
20223,存储器异常-动态制动输出点未配置,急停,启动动态制动功能后，输出点未配置；,输出点正确配置后，重新上电；
20300,编码器异常-编码器L与FPGA版本不一致,急停,FPGA版本错误，触发该报警；编码器相关参数设置错误，触发该报警；,更换正确的FPGA版本，重新上电；更正编码器相关参数设置，重新上电；可通过配置参数P0102. Bit8（驱动器功能控制字）关闭此检测功能；
20301,编码器异常-编码器R断线,急停,伺服驱动模块检测到编码器R断线，触发该报警；编码器相关参数设置错误，触发该报警；,检查编码器连线，确认后重新上电；更正编码器相关参数设置，重新上电；可通过配置参数P0102. Bit8（驱动器功能控制字）关闭此检测功能；硬件损坏，更换伺服驱动模块；
20302,编码器异常-编码器UVW状态错误,急停,伺服驱动模块检测到编码器的霍尔信号状态错误，触发该报警；编码器相关参数设置错误，触发该报警；,检查编码器连线，确认后重新上电；更正编码器相关参数设置，重新上电；
20304,编码器异常-编码器L断线,急停,伺服驱动模块检测到编码器L断线，触发该报警；编码器相关参数设置错误，触发该报警；,检查编码器连线，确认后重新上电；更正编码器相关参数设置，重新上电；硬件损坏，更换伺服驱动模块；
20305,编码器异常-编码器检测异常,急停,细分器的分辨率参数与用户参数失配时，触发该报警；,检查编码器相关参数设置，确认后重新上电；
20306,编码器异常-编码器Z信号丢失,急停,超过两圈没有检测到旋转编码器的Z 信号或过零点，触发该报警；,检查编码器相关参数设置，确认后重新上电；
20307,编码器异常-位置反馈数据超时,急停,编码器的反馈数据值固定不变超时，触发该报警；,检查编码器连线，确认后重新上电；可通过配置参数P0102. bit2（驱动器功能控制字）关闭此检测功能；注意，使用分辨率低的编码器会持续触发该报警；
20308,编码器异常-编码器R的UVW信号断线,急停,伺服驱动模块检测到编码器R的UVW 信号断线，触发该报警；编码器配置参数设置错误；编码器电路损坏；,检查编码器连线，确认后重新上电；修改编码器配置参数设置，重新上电测试；编码器损坏，更换编码器；硬件损坏，更换伺服驱动模块；
20309,编码器异常-编码器L的UVW信号断线,急停,伺服驱动模块检测到编码器L的UVW 信号断线，触发该报警；编码器配置参数设置错误；编码器电路损坏；,检查编码器连线，确认后重新上电；修改编码器配置参数设置，重新上电测试；硬件损坏，更换伺服驱动模块；
20311,编码器异常-编码器L过温,急停,编码器温度超限，触发该报警；,检查编码器温度是否过高排查编码器接线是否有断路，短路现象
20318,编码器异常-编码器L硬件异常(P0318),急停,来自FPGA的报警，参数P0318可显示来自FPGA的异常编码；,可通过配置参数P0102. Bit8（驱动器功能控制字）关闭此检测功能；
20330,编码器异常-编码器R与FPGA版本不一致,急停,FPGA版本错误，触发该报警；编码器相关参数设置错误，触发该报警；,更换正确的FPGA版本，重新上电；更正编码器相关参数设置，重新上电；可通过配置参数P0102. Bit8（驱动器功能控制字）关闭此检测功能；
20338,编码器异常-编码器R硬件异常(P0338),急停,来自FPGA的报警，参数P0338可显示来自FPGA的异常编码；,可通过配置参数P0102. Bit8（驱动器功能控制字）关闭此检测功能；
20400,测量异常-测量超时,急停,内部使能模式p0102.1=1时，超过5 秒没有进入使能状态报警；,检查伺服是否上强电，监控实际直流母线电压（r0036）查看参数102bit1设置是否正确。参数109写入是否有误
20401,测量异常-测量异常中断,急停,测量过程中掉使能，触发报警；,测量过程中电流震动幅度是否过大，减小参数初始定位转矩给定（662）查看电机电流环阶跃响应是否跟以往电机差别较大
20402,测量异常-测量过电流,急停,电机参数测量中相电流超过1.5倍额定电流，触发报警；,检查电机接线；
20403,测量异常-测量欠电流,急停,磁极测量中反馈电流低于0.5倍给定电流，触发报警；,确认参数463和464设置正确，给定电流小于过载限制倍数
